Open,High,Low,Close,Volume,EMA,EMAA,vwap,UpperBand1,LowerBand1,UpperBand2,LowerBand2,UpperBand3,LowerBand3
0.16108452950558672,0.14984227129336603,0.20031055900619776,0.16293929712459487,0.010430596416154053,0.1430586916969787,0.15062838259561317,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176
0.16108452950558672,0.14984227129336603,0.20031055900619776,0.16293929712459487,0.007666934117856824,0.1430586916969787,0.15062838259561317,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176
0.16108452950558672,0.14984227129336603,0.20031055900619776,0.16293929712459487,0.007934385308014621,0.1430586916969787,0.15062838259561317,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176
0.16108452950558672,0.14984227129336603,0.20031055900619776,0.16293929712459487,0.005170723009717393,0.1430586916969787,0.15062838259561317,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176
0.16108452950558672,0.14984227129336603,0.20031055900619776,0.16293929712459487,0.01711687617009896,0.1430586916969787,0.15062838259561317,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176
0.16108452950558672,0.14984227129336603,0.20031055900619776,0.16293929712459487,0.010341446019434788,0.1430586916969787,0.15062838259561317,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176
0.16108452950558672,0.14984227129336603,0.20031055900619776,0.16293929712459487,0.0048141214228403315,0.1430586916969787,0.15062838259561317,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176
0.16108452950558672,0.14984227129336603,0.20031055900619776,0.16293929712459487,0.017562628153695286,0.1430586916969787,0.15062838259561317,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176,0.0954947259692176
0.16108452950558672,0.18611987381703443,0.20031055900619776,0.19329073482428782,0.00561647499331372,0.1473358240755971,0.157677717932998,0.1018947115430251,0.1018947115430251,0.1018947115430251,0.1018947115430251,0.1018947115430251,0.1018947115430251,0.1018947115430251
0.1897926634768794,0.19085173501576946,0.223602484472039,0.19968051118210894,0.0024070607114201658,0.15194312105890617,0.16464460490388433,0.10528507217270544,0.10528507217276228,0.10528507217276228,0.10528507217270544,0.10528507217270544,0.10528507217270544,0.10528507217270544
0.20255183413078726,0.19873817034699925,0.23757763975154944,0.2028753993610195,0.0043683694392440044,0.15638633623866838,0.17080533006880216,0.11098388003330228,0.11098388003330228,0.11098388003330228,0.11098388003330228,0.11098388003330228,0.11098388003330228,0.11098388003330228
0.1993620414673103,0.20031545741323953,0.2344720496894297,0.20447284345047478,0.0062405277703485775,0.16046223495824563,0.17596802284639068,0.11831159817666048,0.11831159817666048,0.11831159817666048,0.11831159817666048,0.11831159817666048,0.11831159817666048,0.11831159817666048
0.20414673046252574,0.1955835962145045,0.23291925465838403,0.19968051118210894,0.0048141214228403315,0.1633193438238436,0.178870397614304,0.12274597584644198,0.12274597584644198,0.12274597584644198,0.12274597584644198,0.12274597584644198,0.12274597584644198,0.12274597584644198
0.19617224880383333,0.2097791798107238,0.2344720496894297,0.2204472843450418,0.009806543639119194,0.1687219638366173,0.18595102965294075,0.1357438681673102,0.1357438681673102,0.1357438681673102,0.1357438681673102,0.1357438681673102,0.1357438681673102,0.1357438681673102
0.2169059011164194,0.23974763406938848,0.25155279503104566,0.2539936102236453,0.018008380137291613,0.1781315913538748,0.19924955854128257,0.16815247059412286,0.16815247059412286,0.16815247059412286,0.16815247059412286,0.16815247059412286,0.16815247059412286,0.16815247059412286
0.251993620414666,0.24290220820188324,0.2717391304347814,0.25239616613419,0.009271641258803602,0.18606148963837654,0.20922184113844366,0.18172797164027088,0.18172797164027088,0.18172797164027088,0.18172797164027088,0.18172797164027088,0.18172797164027088,0.18172797164027088
0.2503987240829275,0.2381703470031482,0.2763975155279468,0.24121405750798885,0.006418828563787109,0.1913582825384168,0.21438093739087094,0.18877507633357027,0.18877507633357027,0.18877507633357027,0.18877507633351343,0.18877507633351343,0.18877507633357027,0.18877507633357027
0.2424242424242351,0.23974763406938848,0.2748447204968869,0.2539936102236453,0.008290986894891684,0.19774973422877906,0.22136170900412822,0.19900035906817948,0.19900035906817948,0.19900035906817948,0.19900035906817948,0.19900035906817948,0.19900035906817948,0.19900035906817948
0.24880382775118903,0.24132492113564297,0.2795031055900523,0.25239616613419,0.0055273245965944545,0.20306388012996024,0.22642018038732203,0.20523918073752156,0.20523918073752156,0.20523918073752156,0.20523918073752156,0.20523918073752156,0.20523918073752156,0.20523918073752156
0.2503987240829275,0.23974763406938848,0.2763975155279468,0.24760383386580997,0.0043683694392440044,0.2069941365529644,0.22924149407066352,0.2095558994387261,0.2095558994387261,0.2095558994387261,0.2095558994387261,0.2095558994387261,0.2095558994387261,0.2095558994387261
0.24082934609249662,0.2318611987381587,0.2717391304347814,0.24281150159744413,0.0038334670589284118,0.20972502209487232,0.23032279620971963,0.2128428050890534,0.2128428050890534,0.2128428050890534,0.2128428050890534,0.2128428050890534,0.2128428050890534,0.2128428050890534
0.2424242424242351,0.23974763406938848,0.2748447204968869,0.24121405750798885,0.004992422216278862,0.21186667733405784,0.23079279133519037,0.21663316412798395,0.21663316412798395,0.21663316412798395,0.21663316412798395,0.21663316412798395,0.21663316412798395,0.21663316412798395
0.2424242424242351,0.2318611987381587,0.27329192546582703,0.24440894568689941,0.002852812695016493,0.21417300300227282,0.23190037839813726,0.21902583625347916,0.219025836253536,0.219025836253536,0.21902583625347916,0.21902583625347916,0.21902583625347916,0.21902583625347916
0.24401913875597359,0.2381703470031482,0.2748447204968869,0.23961661341853357,0.0034768654720513503,0.21549648189001402,0.23164878205462003,0.22144083086294586,0.22144083086294586,0.22144083086294586,0.22144083086288902,0.22144083086288902,0.22144083086294586,0.22144083086294586
0.23604465709728117,0.22712933753942366,0.2608695652173907,0.24121405750798885,0.007042881340821966,0.21686860915652062,0.231824113659016,0.2259285690211641,0.2259285690211641,0.2259285690211641,0.2259285690211641,0.2259285690211641,0.2259285690211641,0.2259285690211641
0.23923444976075814,0.23028391167191842,0.26708074534160176,0.23162939297124296,0.0033877150753320847,0.21670711273809218,0.22973437678862751,0.2275485697662134,0.2275485697662134,0.2275485697662134,0.2275485697662134,0.2275485697662134,0.2275485697662134,0.2275485697662134
0.2328548644338042,0.23028391167191842,0.26708074534160176,0.23642172523962302,0.0038334670589284118,0.2172424858668336,0.22922207883745216,0.22959395864825183,0.22959395864825183,0.22959395864825183,0.22959395864825183,0.22959395864825183,0.22959395864825183,0.22959395864825183
0.2344497607655427,0.23028391167191842,0.26863354037266163,0.2380191693290783,0.0017830079343853081,0.21793158814219282,0.22919464252476018,0.23069976563431283,0.23069976563431283,0.23069976563431283,0.23069976563431283,0.23069976563431283,0.23069976563431283,0.23069976563431283
0.23763955342901966,0.23343848580441318,0.26708074534160176,0.23162939297124296,0.006418828563787109,0.21762836119235374,0.22768923257309837,0.23324169012886387,0.23324169012886387,0.23324169012886387,0.23324169012886387,0.23324169012886387,0.23324169012886387,0.23324169012886387
0.23125996810206573,0.23028391167191842,0.2639751552794962,0.24440894568689941,0.004992422216278862,0.21916646234612358,0.2294864993609309,0.23613508750202072,0.23613508750202072,0.23613508750202072,0.23613508750196388,0.23613508750196388,0.23613508750196388,0.23613508750196388
0.24082934609249662,0.22870662460567814,0.2655279503105561,0.23482428115015352,0.000891503967192654,0.21914880996332897,0.22865826763325003,0.23666936920261605,0.23666936920261605,0.23666936920261605,0.23666936920261605,0.23666936920261605,0.23666936920261605,0.23666936920261605
0.2328548644338042,0.23501577287065345,0.2701863354037215,0.24920127795527947,0.0022287599179816346,0.2211595213056654,0.23135324624462328,0.23822955747891683,0.23822955747891683,0.23822955747891683,0.23822955747891683,0.23822955747891683,0.23822955747891683,0.23822955747891683
0.24561403508771207,0.23343848580441318,0.26708074534160176,0.23642172523962302,0.002585361504858697,0.22110123995874176,0.23048119952544255,0.2394078457739397,0.2394078457739397,0.2394078457739397,0.2394078457739397,0.2394078457739397,0.2394078457739397,0.2394078457739397
0.2328548644338042,0.2239747634069289,0.26708074534160176,0.23322683706069824,0.0020504591245431043,0.22060050499713668,0.22906090566741,0.24025007926104536,0.24025007926104536,0.24025007926104536,0.24025007926104536,0.24025007926104536,0.24025007926104536,0.24025007926104536
